ID,electricity_consumption
cluster_3_2022-06-19,566.6367900000001
cluster_4_2022-06-19,740.5817500000006
cluster_1_2022-06-20,276.6975099999999
cluster_2_2022-06-20,431.25495999999987
cluster_3_2022-06-20,606.7880300000002
cluster_4_2022-06-20,873.3127300000001
cluster_1_2022-06-21,287.46456999999987
cluster_2_2022-06-21,422.7483299999999
cluster_3_2022-06-21,606.1508300000002
cluster_4_2022-06-21,874.1867400000004
cluster_1_2022-06-22,288.36096000000003
cluster_2_2022-06-22,421.16841000000005
cluster_3_2022-06-22,618.2209199999996
cluster_4_2022-06-22,860.2079300000004
cluster_1_2022-06-23,291.2402299999999
cluster_2_2022-06-23,437.1277100000002
cluster_3_2022-06-23,617.06669
cluster_4_2022-06-23,860.9551800000002
cluster_1_2022-06-24,287.65827999999993
cluster_2_2022-06-24,424.88606999999996
cluster_3_2022-06-24,612.3275799999998
cluster_4_2022-06-24,853.1485899999998
cluster_1_2022-06-25,246.09935999999982
cluster_2_2022-06-25,382.0386600000001
cluster_3_2022-06-25,555.3057699999999
cluster_4_2022-06-25,766.6139499999997
cluster_1_2022-06-26,227.68174
cluster_2_2022-06-26,346.01900000000006
cluster_3_2022-06-26,534.3680099999998
cluster_4_2022-06-26,728.1694800000004
cluster_1_2022-06-27,275.52021
cluster_2_2022-06-27,410.4436500000003
cluster_3_2022-06-27,607.0377300000005
cluster_4_2022-06-27,848.22997
cluster_1_2022-06-28,289.47792999999973
cluster_2_2022-06-28,420.6452899999997
cluster_3_2022-06-28,610.6858599999993
cluster_4_2022-06-28,858.1475299999995
cluster_1_2022-06-29,291.4346900000001
cluster_2_2022-06-29,432.24339999999984
cluster_3_2022-06-29,602.9545999999998
cluster_4_2022-06-29,865.7742699999998
cluster_1_2022-06-30,288.72324999999984
cluster_2_2022-06-30,407.93654000000004
cluster_3_2022-06-30,619.5617900000003
cluster_4_2022-06-30,854.6716299999996
cluster_1_2022-07-01,288.5935399999998
cluster_2_2022-07-01,423.05058999999994
cluster_3_2022-07-01,613.5987299999998
cluster_4_2022-07-01,849.5022399999995
cluster_1_2022-07-02,248.0923599999999
cluster_2_2022-07-02,389.62570000000017
cluster_3_2022-07-02,563.8481600000005
cluster_4_2022-07-02,767.9501399999995
cluster_1_2022-07-03,230.23892000000006
cluster_2_2022-07-03,368.63349999999997
cluster_3_2022-07-03,545.3532199999997
cluster_4_2022-07-03,737.8578700000003
cluster_1_2022-07-04,281.64931
cluster_2_2022-07-04,423.94738999999987
cluster_3_2022-07-04,619.5327700000001
cluster_4_2022-07-04,853.1078199999995
cluster_1_2022-07-05,290.38317999999975
cluster_2_2022-07-05,431.19625999999977
cluster_3_2022-07-05,627.2269000000003
cluster_4_2022-07-05,858.5263999999999
cluster_1_2022-07-06,289.0709299999998
cluster_2_2022-07-06,430.7422899999999
cluster_3_2022-07-06,626.6488400000004
cluster_4_2022-07-06,860.57814
cluster_1_2022-07-07,289.17817
cluster_2_2022-07-07,431.0479299999999
cluster_3_2022-07-07,624.4390800000002
cluster_4_2022-07-07,857.7462799999997
cluster_1_2022-07-08,289.0031799999999
cluster_2_2022-07-08,428.3369699999997
cluster_3_2022-07-08,626.8730400000003
cluster_4_2022-07-08,860.5046899999999
cluster_1_2022-07-09,248.4303300000001
cluster_2_2022-07-09,394.1047200000004
cluster_3_2022-07-09,567.3210700000004
cluster_4_2022-07-09,767.2269399999998
cluster_1_2022-07-10,229.38728000000003
cluster_2_2022-07-10,365.74607999999984
cluster_3_2022-07-10,547.6942100000001
cluster_4_2022-07-10,729.3427500000001
cluster_1_2022-07-11,266.5022299999999
cluster_2_2022-07-11,447.0462199999996
cluster_3_2022-07-11,628.7923600000001
cluster_4_2022-07-11,848.7065899999999
cluster_1_2022-07-12,295.43810000000025
cluster_2_2022-07-12,460.00510999999983
cluster_3_2022-07-12,640.4578599999999
cluster_4_2022-07-12,856.4135300000003
cluster_1_2022-07-13,295.16946
cluster_2_2022-07-13,456.13741999999957
cluster_3_2022-07-13,638.8008399999997
cluster_4_2022-07-13,867.7865000000006
cluster_1_2022-07-14,290.75680999999986
cluster_2_2022-07-14,460.4684699999998
cluster_3_2022-07-14,640.6365799999999
cluster_4_2022-07-14,863.0177800000004
cluster_1_2022-07-15,289.63027999999997
cluster_2_2022-07-15,452.2110599999997
cluster_3_2022-07-15,641.1406499999998
cluster_4_2022-07-15,857.8849299999997
cluster_1_2022-07-16,252.21953999999997
cluster_2_2022-07-16,412.45644000000027
cluster_3_2022-07-16,599.3420799999994
cluster_4_2022-07-16,760.7172799999998
cluster_1_2022-07-17,231.22418000000008
cluster_2_2022-07-17,373.34157999999996
cluster_3_2022-07-17,552.3035200000002
cluster_4_2022-07-17,725.5129299999998
cluster_1_2022-07-18,263.17060999999995
cluster_2_2022-07-18,449.02752999999984
cluster_3_2022-07-18,627.01707
cluster_4_2022-07-18,860.4171100000005
cluster_1_2022-07-19,298.2020500000001
cluster_2_2022-07-19,468.9868499999999
cluster_3_2022-07-19,642.7037399999998
cluster_4_2022-07-19,862.3897400000004
cluster_1_2022-07-20,292.82323
cluster_2_2022-07-20,441.4642199999999
cluster_3_2022-07-20,635.09598
cluster_4_2022-07-20,849.2815300000003
cluster_1_2022-07-21,292.62770000000006
cluster_2_2022-07-21,448.55753999999996
cluster_3_2022-07-21,642.6300899999999
cluster_4_2022-07-21,848.6495700000004
cluster_1_2022-07-22,290.7762199999999
cluster_2_2022-07-22,436.90833000000003
cluster_3_2022-07-22,637.2985100000001
cluster_4_2022-07-22,856.1680000000001
cluster_1_2022-07-23,251.80838999999997
cluster_2_2022-07-23,389.55082000000044
cluster_3_2022-07-23,575.7186300000001
cluster_4_2022-07-23,750.1652599999999
cluster_1_2022-07-24,233.20463999999996
cluster_2_2022-07-24,382.60262999999975
cluster_3_2022-07-24,559.9584299999998
cluster_4_2022-07-24,729.2548700000001
cluster_1_2022-07-25,280.96126999999996
cluster_2_2022-07-25,429.60952999999995
cluster_3_2022-07-25,625.8173700000003
cluster_4_2022-07-25,844.1164200000002
cluster_1_2022-07-26,287.1832999999999
cluster_2_2022-07-26,425.75846000000007
cluster_3_2022-07-26,631.844
cluster_4_2022-07-26,813.87302
cluster_1_2022-07-27,289.70854999999995
cluster_2_2022-07-27,426.04294000000004
cluster_3_2022-07-27,636.1158399999999
cluster_4_2022-07-27,821.4491300000003
cluster_1_2022-07-28,288.79338
cluster_2_2022-07-28,426.16369999999984
cluster_3_2022-07-28,637.1168299999999
cluster_4_2022-07-28,832.0994699999995
cluster_1_2022-07-29,289.53231000000005
cluster_2_2022-07-29,417.61859999999984
cluster_3_2022-07-29,630.7004900000002
cluster_4_2022-07-29,824.7479299999998
cluster_1_2022-07-30,249.44190999999998
cluster_2_2022-07-30,389.09556000000026
cluster_3_2022-07-30,585.2636100000004
cluster_4_2022-07-30,743.7815099999998
cluster_1_2022-07-31,230.42669000000006
cluster_2_2022-07-31,372.26802
cluster_3_2022-07-31,548.9182
cluster_4_2022-07-31,719.4090700000005
cluster_1_2022-08-01,257.44508999999994
cluster_2_2022-08-01,430.4994999999997
cluster_3_2022-08-01,615.2292500000001
cluster_4_2022-08-01,822.8010799999997
cluster_1_2022-08-02,280.1003399999999
cluster_2_2022-08-02,440.8141199999999
cluster_3_2022-08-02,616.0280800000002
cluster_4_2022-08-02,811.1800300000001
cluster_1_2022-08-03,280.5698100000001
cluster_2_2022-08-03,442.67459000000025
cluster_3_2022-08-03,613.8458800000003
cluster_4_2022-08-03,778.8925600000002
cluster_1_2022-08-04,269.98767999999984
cluster_2_2022-08-04,430.2724100000001
cluster_3_2022-08-04,607.2749800000004
cluster_4_2022-08-04,774.3307100000004
cluster_1_2022-08-05,262.89531
cluster_2_2022-08-05,418.5318499999999
cluster_3_2022-08-05,600.9689900000001
cluster_4_2022-08-05,767.9312899999999
cluster_1_2022-08-06,238.2219400000001
cluster_2_2022-08-06,392.5419900000002
cluster_3_2022-08-06,593.2496699999999
cluster_4_2022-08-06,726.5833699999997
cluster_1_2022-08-07,226.05879000000002
cluster_2_2022-08-07,359.3589499999999
cluster_3_2022-08-07,541.02759
cluster_4_2022-08-07,698.5532499999998
cluster_1_2022-08-08,248.46515999999986
cluster_2_2022-08-08,416.6909799999999
cluster_3_2022-08-08,598.6848900000001
cluster_4_2022-08-08,747.4377
cluster_1_2022-08-09,267.3751699999999
cluster_2_2022-08-09,424.77721000000014
cluster_3_2022-08-09,600.6872800000001
cluster_4_2022-08-09,763.8433000000005
cluster_1_2022-08-10,271.2766800000001
cluster_2_2022-08-10,428.74601
cluster_3_2022-08-10,602.7122900000003
cluster_4_2022-08-10,770.22314
cluster_1_2022-08-11,271.08855
cluster_2_2022-08-11,427.5703199999999
cluster_3_2022-08-11,610.2880900000001
cluster_4_2022-08-11,773.6155100000003
cluster_1_2022-08-12,270.73203
cluster_2_2022-08-12,428.9253799999999
cluster_3_2022-08-12,609.7565300000001
cluster_4_2022-08-12,770.7411599999999
cluster_1_2022-08-13,250.55090000000004
cluster_2_2022-08-13,405.82732000000027
cluster_3_2022-08-13,580.1621999999998
cluster_4_2022-08-13,730.4461099999996
cluster_1_2022-08-14,226.53657999999993
cluster_2_2022-08-14,363.40028
cluster_3_2022-08-14,541.2490900000003
cluster_4_2022-08-14,675.7886500000001
cluster_1_2022-08-15,250.78327
cluster_2_2022-08-15,407.1018500000001
cluster_3_2022-08-15,598.1830099999996
cluster_4_2022-08-15,734.4878699999997
cluster_1_2022-08-16,256.98587999999984
cluster_2_2022-08-16,417.99225000000035
cluster_3_2022-08-16,602.2566199999997
cluster_4_2022-08-16,750.1696400000005
cluster_1_2022-08-17,259.43856
cluster_2_2022-08-17,400.29977999999994
cluster_3_2022-08-17,598.6098400000002
cluster_4_2022-08-17,747.8041799999999
cluster_1_2022-08-18,265.8075399999999
cluster_2_2022-08-18,400.53033000000005
cluster_3_2022-08-18,602.3680300000008
cluster_4_2022-08-18,747.3517899999999
cluster_1_2022-08-19,268.03242000000006
cluster_2_2022-08-19,405.65677000000005
cluster_3_2022-08-19,601.3756400000004
cluster_4_2022-08-19,748.2997000000001
cluster_1_2022-08-20,239.43150999999995
cluster_2_2022-08-20,384.91821000000004
cluster_3_2022-08-20,566.2271400000001
cluster_4_2022-08-20,718.2198599999997
cluster_1_2022-08-21,226.66624000000013
cluster_2_2022-08-21,359.60482999999994
cluster_3_2022-08-21,531.6469599999999
cluster_4_2022-08-21,687.4206599999999
cluster_1_2022-08-22,274.23786000000007
cluster_2_2022-08-22,410.7833800000002
cluster_3_2022-08-22,607.5300800000003
cluster_4_2022-08-22,764.8105999999997
cluster_1_2022-08-23,282.02341999999993
cluster_2_2022-08-23,429.97604
cluster_3_2022-08-23,619.2079800000002
cluster_4_2022-08-23,777.3305999999998
cluster_1_2022-08-24,287.1248999999998
cluster_2_2022-08-24,436.30823999999984
cluster_3_2022-08-24,620.8594900000004
cluster_4_2022-08-24,791.6937099999999
cluster_1_2022-08-25,289.26410999999996
cluster_2_2022-08-25,432.58132000000006
cluster_3_2022-08-25,619.9088900000005
cluster_4_2022-08-25,797.3923499999996
cluster_1_2022-08-26,290.04492999999997
cluster_2_2022-08-26,432.78232999999994
cluster_3_2022-08-26,619.6943400000001
cluster_4_2022-08-26,813.2050399999996
cluster_1_2022-08-27,247.33831999999995
cluster_2_2022-08-27,387.97151000000014
cluster_3_2022-08-27,566.90068
cluster_4_2022-08-27,732.732
cluster_1_2022-08-28,230.46276000000006
cluster_2_2022-08-28,365.29264999999987
cluster_3_2022-08-28,542.70573
cluster_4_2022-08-28,712.8126599999997
cluster_1_2022-08-29,285.57286999999997
cluster_2_2022-08-29,433.4199100000001
cluster_3_2022-08-29,618.3769800000009
cluster_4_2022-08-29,821.56126
cluster_1_2022-08-30,291.7595400000001
cluster_2_2022-08-30,436.468
cluster_3_2022-08-30,623.2328700000003
cluster_4_2022-08-30,822.3894499999998
cluster_1_2022-08-31,292.63377999999994
cluster_2_2022-08-31,432.67548000000005
cluster_3_2022-08-31,621.9551800000005
cluster_4_2022-08-31,835.6893799999995
cluster_1_2022-09-01,293.7808399999999
cluster_2_2022-09-01,435.82511999999997
cluster_3_2022-09-01,623.3443400000001
cluster_4_2022-09-01,852.6228499999994
cluster_1_2022-09-02,291.27405
cluster_2_2022-09-02,433.2654099999997
cluster_3_2022-09-02,621.4888700000006
cluster_4_2022-09-02,850.4328600000003
cluster_1_2022-09-03,250.2330399999999
cluster_2_2022-09-03,380.3178
cluster_3_2022-09-03,563.3122500000002
cluster_4_2022-09-03,764.0192500000002
cluster_1_2022-09-04,234.3317400000001
cluster_2_2022-09-04,361.8264999999998
cluster_3_2022-09-04,541.6158700000001
cluster_4_2022-09-04,735.5757400000006
cluster_1_2022-09-05,287.07314999999994
cluster_2_2022-09-05,431.8399000000003
cluster_3_2022-09-05,612.8990400000008
cluster_4_2022-09-05,859.7076899999996
cluster_1_2022-09-06,295.1502899999999
cluster_2_2022-09-06,438.20908999999983
cluster_3_2022-09-06,623.9218100000004
cluster_4_2022-09-06,871.4234099999999
cluster_1_2022-09-07,294.49105000000003
cluster_2_2022-09-07,433.03876999999994
cluster_3_2022-09-07,624.8545300000005
cluster_4_2022-09-07,868.8413499999997
cluster_1_2022-09-08,294.56129
cluster_2_2022-09-08,429.48672999999985
cluster_3_2022-09-08,617.4078300000004
cluster_4_2022-09-08,863.5250499999996
cluster_1_2022-09-09,291.32060000000007
cluster_2_2022-09-09,425.6941199999998
cluster_3_2022-09-09,619.0123700000005
cluster_4_2022-09-09,864.43787
cluster_1_2022-09-10,247.75125999999986
cluster_2_2022-09-10,378.20628999999974
cluster_3_2022-09-10,563.17879
cluster_4_2022-09-10,770.3520499999994
cluster_1_2022-09-11,232.96330999999992
cluster_2_2022-09-11,362.0904399999998
cluster_3_2022-09-11,536.0975699999998
cluster_4_2022-09-11,738.2754800000006
cluster_1_2022-09-12,286.12209000000007
cluster_2_2022-09-12,430.7573199999999
cluster_3_2022-09-12,618.7199200000005
cluster_4_2022-09-12,865.07644
cluster_1_2022-09-13,296.2646399999999
cluster_2_2022-09-13,433.6148999999998
cluster_3_2022-09-13,620.4674400000005
cluster_4_2022-09-13,872.6021699999993
cluster_1_2022-09-14,296.36745999999994
cluster_2_2022-09-14,433.2702899999998
cluster_3_2022-09-14,626.2962900000006
cluster_4_2022-09-14,876.6420499999996
cluster_1_2022-09-15,295.77468000000005
cluster_2_2022-09-15,431.4642800000001
cluster_3_2022-09-15,625.6523900000004
cluster_4_2022-09-15,868.96466
cluster_1_2022-09-16,305.1531500000001
cluster_2_2022-09-16,423.9349100000003
cluster_3_2022-09-16,617.1101500000003
cluster_4_2022-09-16,867.8369900000002
cluster_1_2022-09-17,273.11992000000015
cluster_2_2022-09-17,392.95791999999994
cluster_3_2022-09-17,575.1371499999998
cluster_4_2022-09-17,858.7339499999999
cluster_1_2022-09-18,259.37461
cluster_2_2022-09-18,366.66342
cluster_3_2022-09-18,533.13802
cluster_4_2022-09-18,835.7584099999997
cluster_1_2022-09-19,308.69153999999986
cluster_2_2022-09-19,418.71441000000016
cluster_3_2022-09-19,600.7921700000004
cluster_4_2022-09-19,901.7724000000001
cluster_1_2022-09-20,308.2530299999999
cluster_2_2022-09-20,424.27935000000014
cluster_3_2022-09-20,613.8248499999999
cluster_4_2022-09-20,914.13199
cluster_1_2022-09-21,307.2040500000003
cluster_2_2022-09-21,425.33313999999984
cluster_3_2022-09-21,617.5306199999999
cluster_4_2022-09-21,908.7382600000002
cluster_1_2022-09-22,302.08017000000024
cluster_2_2022-09-22,427.1700399999999
cluster_3_2022-09-22,620.8368599999995
cluster_4_2022-09-22,919.9315100000002
cluster_1_2022-09-23,309.6133600000001
cluster_2_2022-09-23,424.5834100000001
cluster_3_2022-09-23,619.13271
cluster_4_2022-09-23,872.9416100000003
cluster_1_2022-09-24,260.2642599999999
cluster_2_2022-09-24,376.74051999999995
cluster_3_2022-09-24,585.7804500000001
cluster_4_2022-09-24,781.9511899999994
cluster_1_2022-09-25,256.4974300000001
cluster_2_2022-09-25,375.69483999999983
cluster_3_2022-09-25,540.3107800000005
cluster_4_2022-09-25,808.2432399999994
cluster_1_2022-09-26,312.24057999999997
cluster_2_2022-09-26,436.9222499999999
cluster_3_2022-09-26,604.2852800000005
cluster_4_2022-09-26,925.9561099999999
cluster_1_2022-09-27,310.8461000000001
cluster_2_2022-09-27,455.6065600000001
cluster_3_2022-09-27,617.2566000000006
cluster_4_2022-09-27,935.4097700000005
cluster_1_2022-09-28,315.0482300000001
cluster_2_2022-09-28,456.5943499999999
cluster_3_2022-09-28,622.1460300000006
cluster_4_2022-09-28,912.3733699999998
cluster_1_2022-09-29,315.5904400000001
cluster_2_2022-09-29,492.26972
cluster_3_2022-09-29,669.4964299999998
cluster_4_2022-09-29,1017.7988099999997
cluster_1_2022-09-30,323.09123000000017
cluster_2_2022-09-30,452.0256399999999
cluster_3_2022-09-30,673.2217700000001
cluster_4_2022-09-30,978.6235799999998
cluster_1_2022-10-01,265.75392999999997
cluster_2_2022-10-01,378.31585999999965
cluster_3_2022-10-01,622.3112900000003
cluster_4_2022-10-01,893.4867300000002
cluster_1_2022-10-02,264.3499200000001
cluster_2_2022-10-02,367.1358900000001
cluster_3_2022-10-02,543.23707
cluster_4_2022-10-02,776.7115900000005
cluster_1_2022-10-03,316.2212999999999
cluster_2_2022-10-03,435.64417000000003
cluster_3_2022-10-03,628.7598900000007
cluster_4_2022-10-03,940.4074200000007
cluster_1_2022-10-04,313.72044999999997
cluster_2_2022-10-04,447.02154999999993
cluster_3_2022-10-04,635.1199100000006
cluster_4_2022-10-04,951.1723400000006
cluster_1_2022-10-05,314.24353000000013
cluster_2_2022-10-05,445.87159999999994
cluster_3_2022-10-05,639.6434000000006
cluster_4_2022-10-05,948.3385499999997
cluster_1_2022-10-06,314.12055999999984
cluster_2_2022-10-06,454.8894599999999
cluster_3_2022-10-06,653.9934900000003
cluster_4_2022-10-06,942.201340000001
cluster_1_2022-10-07,316.43176000000017
cluster_2_2022-10-07,456.40370999999993
cluster_3_2022-10-07,649.6090700000004
cluster_4_2022-10-07,951.4560000000002
cluster_1_2022-10-08,274.37338999999986
cluster_2_2022-10-08,392.1848399999999
cluster_3_2022-10-08,590.23776
cluster_4_2022-10-08,861.6838300000002
cluster_1_2022-10-09,256.7887699999999
cluster_2_2022-10-09,375.08766999999995
cluster_3_2022-10-09,546.81402
cluster_4_2022-10-09,855.6206099999998
cluster_1_2022-10-10,317.91113999999993
cluster_2_2022-10-10,456.20871999999974
cluster_3_2022-10-10,649.8517800000003
cluster_4_2022-10-10,947.4163900000002
cluster_1_2022-10-11,322.8464800000001
cluster_2_2022-10-11,457.44980000000004
cluster_3_2022-10-11,655.95468
cluster_4_2022-10-11,946.6669300000001
cluster_1_2022-10-12,320.96503
cluster_2_2022-10-12,458.00609
cluster_3_2022-10-12,654.0186900000001
cluster_4_2022-10-12,971.5160100000004
cluster_1_2022-10-13,329.3413999999999
cluster_2_2022-10-13,461.57210000000015
cluster_3_2022-10-13,655.8860900000004
cluster_4_2022-10-13,942.9073800000007
cluster_1_2022-10-14,333.93831999999986
cluster_2_2022-10-14,462.61914999999993
cluster_3_2022-10-14,653.0365200000002
cluster_4_2022-10-14,949.0252700000009
cluster_1_2022-10-15,268.59822999999994
cluster_2_2022-10-15,388.58456999999987
cluster_3_2022-10-15,579.2477800000003
cluster_4_2022-10-15,803.7778699999998
cluster_1_2022-10-16,262.8414100000001
cluster_2_2022-10-16,393.09726999999975
cluster_3_2022-10-16,542.5928099999998
cluster_4_2022-10-16,775.92395
cluster_1_2022-10-17,320.2033899999999
cluster_2_2022-10-17,461.1385099999997
cluster_3_2022-10-17,649.2959100000003
cluster_4_2022-10-17,946.24653
cluster_1_2022-10-18,319.78469999999976
cluster_2_2022-10-18,453.3544000000004
cluster_3_2022-10-18,652.5616700000002
cluster_4_2022-10-18,949.1724099999999
cluster_1_2022-10-19,315.50061999999974
cluster_2_2022-10-19,456.0614100000002
cluster_3_2022-10-19,653.4398000000002
cluster_4_2022-10-19,950.5445999999997
cluster_1_2022-10-20,319.78306999999995
cluster_2_2022-10-20,454.15855000000005
cluster_3_2022-10-20,653.29855
cluster_4_2022-10-20,951.0520999999999
cluster_1_2022-10-21,330.9579599999998
cluster_2_2022-10-21,456.70795000000015
cluster_3_2022-10-21,655.3757999999999
cluster_4_2022-10-21,953.4215899999998
cluster_1_2022-10-22,283.4697799999997
cluster_2_2022-10-22,395.85182000000003
cluster_3_2022-10-22,583.6310100000002
cluster_4_2022-10-22,808.00037
cluster_1_2022-10-23,260.97149000000013
cluster_2_2022-10-23,392.7355000000001
cluster_3_2022-10-23,551.3144199999998
cluster_4_2022-10-23,785.94365
cluster_1_2022-10-24,333.38554999999974
cluster_2_2022-10-24,470.36319000000003
cluster_3_2022-10-24,660.2205900000001
cluster_4_2022-10-24,959.3185499999998
cluster_1_2022-10-25,337.3635899999999
cluster_2_2022-10-25,471.25794000000025
cluster_3_2022-10-25,666.08766
cluster_4_2022-10-25,962.9756200000004
cluster_1_2022-10-26,334.7469299999997
cluster_2_2022-10-26,475.33877000000007
cluster_3_2022-10-26,672.6115300000002
cluster_4_2022-10-26,961.39421
cluster_1_2022-10-27,331.7518099999998
cluster_2_2022-10-27,471.6451200000002
cluster_3_2022-10-27,674.9162200000003
cluster_4_2022-10-27,956.4935000000004
cluster_1_2022-10-28,333.2777499999998
cluster_2_2022-10-28,470.49709000000024
cluster_3_2022-10-28,671.2053300000001
cluster_4_2022-10-28,954.6227799999999
cluster_1_2022-10-29,284.51003999999966
cluster_2_2022-10-29,396.21123
cluster_3_2022-10-29,588.9559600000002
cluster_4_2022-10-29,808.9341100000003
cluster_1_2022-10-30,271.88692000000015
cluster_2_2022-10-30,401.04305999999974
cluster_3_2022-10-30,566.0201300000001
cluster_4_2022-10-30,793.7836600000003
cluster_1_2022-10-31,334.0884800000001
cluster_2_2022-10-31,466.92184000000015
cluster_3_2022-10-31,673.2224699999999
cluster_4_2022-10-31,958.9443100000003
cluster_1_2022-11-01,336.02035
cluster_2_2022-11-01,476.4690700000002
cluster_3_2022-11-01,675.1460700000002
cluster_4_2022-11-01,954.7773500000003
cluster_1_2022-11-02,339.6664499999999
cluster_2_2022-11-02,480.1450099999999
cluster_3_2022-11-02,684.34531
cluster_4_2022-11-02,989.8499399999995
cluster_1_2022-11-03,351.6617300000001
cluster_2_2022-11-03,491.5369800000002
cluster_3_2022-11-03,678.0915599999998
cluster_4_2022-11-03,1022.7156699999998
cluster_1_2022-11-04,372.2452599999999
cluster_2_2022-11-04,533.9813500000001
cluster_3_2022-11-04,728.7870000000003
cluster_4_2022-11-04,1043.1500399999995
cluster_1_2022-11-05,349.32831000000004
cluster_2_2022-11-05,496.0076899999997
cluster_3_2022-11-05,685.2810900000001
cluster_4_2022-11-05,1010.7838700000002
cluster_1_2022-11-06,328.11693000000014
cluster_2_2022-11-06,458.6441900000003
cluster_3_2022-11-06,664.4184600000002
cluster_4_2022-11-06,1015.04791
cluster_1_2022-11-07,343.78698
cluster_2_2022-11-07,501.8604199999999
cluster_3_2022-11-07,702.9935099999998
cluster_4_2022-11-07,1028.8602599999997
cluster_1_2022-11-08,342.63053999999994
cluster_2_2022-11-08,478.2015600000002
cluster_3_2022-11-08,683.1417300000003
cluster_4_2022-11-08,1018.1340699999994
cluster_1_2022-11-09,344.6013500000001
cluster_2_2022-11-09,494.93069000000025
cluster_3_2022-11-09,692.1984199999997
cluster_4_2022-11-09,1000.2376799999993
cluster_1_2022-11-10,351.63942999999995
cluster_2_2022-11-10,505.1960899999999
cluster_3_2022-11-10,684.3984100000001
cluster_4_2022-11-10,1036.2040199999997
cluster_1_2022-11-11,363.6574299999998
cluster_2_2022-11-11,485.3768899999999
cluster_3_2022-11-11,677.2030600000002
cluster_4_2022-11-11,1036.77697
cluster_1_2022-11-12,317.3809499999999
cluster_2_2022-11-12,441.5570699999998
cluster_3_2022-11-12,635.8212700000007
cluster_4_2022-11-12,953.0768600000004
cluster_1_2022-11-13,314.39734999999996
cluster_2_2022-11-13,446.5246400000002
cluster_3_2022-11-13,644.6772000000004
cluster_4_2022-11-13,998.4288100000003
cluster_1_2022-11-14,385.57069999999993
cluster_2_2022-11-14,522.2098700000003
cluster_3_2022-11-14,769.5141899999998
cluster_4_2022-11-14,1043.5854299999996
cluster_1_2022-11-15,378.98400000000004
cluster_2_2022-11-15,520.3533000000002
cluster_3_2022-11-15,727.34914
cluster_4_2022-11-15,1044.55182
cluster_1_2022-11-16,374.75205
cluster_2_2022-11-16,515.0879399999999
cluster_3_2022-11-16,716.1637500000003
cluster_4_2022-11-16,1049.39364
cluster_1_2022-11-17,380.23865
cluster_2_2022-11-17,520.2524500000003
cluster_3_2022-11-17,703.9250400000004
cluster_4_2022-11-17,1048.1826100000003
cluster_1_2022-11-18,393.08039
cluster_2_2022-11-18,571.8286300000004
cluster_3_2022-11-18,765.2440600000003
cluster_4_2022-11-18,1134.64476
cluster_1_2022-11-19,359.8999299999999
cluster_2_2022-11-19,561.5125800000001
cluster_3_2022-11-19,756.0577400000001
cluster_4_2022-11-19,1080.1727500000006
cluster_1_2022-11-20,350.95071000000013
cluster_2_2022-11-20,549.1060899999999
cluster_3_2022-11-20,734.1407800000001
cluster_4_2022-11-20,1060.84326
cluster_1_2022-11-21,416.96684999999997
cluster_2_2022-11-21,593.5017900000001
cluster_3_2022-11-21,792.4196499999999
cluster_4_2022-11-21,1198.4390699999997
cluster_1_2022-11-22,427.64115000000004
cluster_2_2022-11-22,615.0941800000002
cluster_3_2022-11-22,831.4232200000002
cluster_4_2022-11-22,1151.6662100000003
cluster_1_2022-11-23,417.6827399999999
cluster_2_2022-11-23,593.9602300000003
cluster_3_2022-11-23,806.0909200000004
cluster_4_2022-11-23,1210.58181
cluster_1_2022-11-24,389.52173999999997
cluster_2_2022-11-24,544.2658900000001
cluster_3_2022-11-24,790.35222
cluster_4_2022-11-24,1139.77104
cluster_1_2022-11-25,389.37305999999995
cluster_2_2022-11-25,585.8935000000001
cluster_3_2022-11-25,794.8547200000003
cluster_4_2022-11-25,1168.9978999999994
cluster_1_2022-11-26,368.9387999999996
cluster_2_2022-11-26,555.8933600000001
cluster_3_2022-11-26,757.6616700000002
cluster_4_2022-11-26,1115.3569000000005
cluster_1_2022-11-27,359.5149900000001
cluster_2_2022-11-27,529.4430199999999
cluster_3_2022-11-27,746.81153
cluster_4_2022-11-27,1101.6999800000003
cluster_1_2022-11-28,396.5823200000002
cluster_2_2022-11-28,585.7636300000001
cluster_3_2022-11-28,835.0921900000001
cluster_4_2022-11-28,1159.8590900000002
cluster_1_2022-11-29,400.1688699999998
cluster_2_2022-11-29,630.6723799999999
cluster_3_2022-11-29,817.0454000000004
cluster_4_2022-11-29,1189.6832600000002
cluster_1_2022-11-30,422.4421
cluster_2_2022-11-30,666.1161400000002
cluster_3_2022-11-30,856.1065200000003
cluster_4_2022-11-30,1227.8490199999999
cluster_1_2022-12-01,470.94936999999993
cluster_2_2022-12-01,680.1783100000002
cluster_3_2022-12-01,900.8792899999994
cluster_4_2022-12-01,1262.9248100000007
cluster_1_2022-12-02,476.47243
cluster_2_2022-12-02,701.8593699999999
cluster_3_2022-12-02,881.4118100000001
cluster_4_2022-12-02,1298.4694299999999
cluster_1_2022-12-03,434.01620000000025
cluster_2_2022-12-03,630.3037099999997
cluster_3_2022-12-03,844.1690899999998
cluster_4_2022-12-03,1201.4844300000002
cluster_1_2022-12-04,427.01804999999985
cluster_2_2022-12-04,609.9914300000004
cluster_3_2022-12-04,819.6643899999997
cluster_4_2022-12-04,1215.2840000000003
cluster_1_2022-12-05,466.1630999999998
cluster_2_2022-12-05,672.74769
